;Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Unnamed: 7
17699;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0164.png;36;Crab;440;458;480;518;
3939;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0172.png;42;Small_fish;423;390;462;453;
4141;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0172.png;43;Starfish;546;487;613;539;
4171;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0172.png;44;Small_fish;480;486;511;512;
1332;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0027.png;29;Small_fish;338;395;361;411;
1513;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0027.png;30;Small_fish;561;519;600;531;
1691;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0027.png;32;Small_fish;528;445;558;469;
23409;2019-03-19_20-53-30to2019-03-19_20-53-39_1-0080.png;8;Starfish;540;477;636;539;
23540;2019-03-19_20-53-30to2019-03-19_20-53-39_1-0080.png;9;Crab;493;481;544;531;
6877;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0051.png;1;Small_fish;27;460;98;489;
6945;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0051.png;3;Small_fish;0;504;47;530;
6050;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0047.png;1;Starfish;553;484;629;539;
6138;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0047.png;2;Small_fish;1;295;46;368;
23749;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0158.png;14;Crab;495;463;522;494;
23911;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0158.png;15;Crab;654;437;701;494;
13295;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;1;Small_fish;400;131;469;156;
13353;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;4;Small_fish;365;158;423;173;
13495;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;7;Small_fish;379;217;429;237;
13585;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;10;Small_fish;397;216;465;246;
13671;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;2;Small_fish;402;218;465;243;
13768;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;5;Small_fish;423;152;490;168;
13869;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;11;Small_fish;368;188;432;216;
13969;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;13;Small_fish;378;264;421;282;
14067;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;14;Small_fish;477;275;530;291;
14165;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;16;Small_fish;400;244;443;259;
14202;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;17;Starfish;540;490;620;539;
14302;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;18;Small_fish;571;134;636;155;
14397;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;19;Small_fish;493;112;555;127;
14492;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;23;Small_fish;461;205;520;226;
14581;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;24;Small_fish;582;167;625;191;
14687;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;25;Small_fish;542;228;575;251;
14760;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;26;Small_fish;401;265;457;302;
14863;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;28;Small_fish;541;190;580;210;
15058;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;31;Small_fish;486;235;539;254;
15111;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0034.png;35;Small_fish;437;230;489;252;
20629;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0124.png;33;Crab;662;367;706;384;
20794;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0124.png;34;Crab;743;350;770;379;
20958;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0124.png;35;Crab;738;490;768;519;
17165;2019-03-06_22-03-36to2019-03-06_22-04-08_1-0223.png;19;Fish;403;372;738;538;
6070;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0067.png;1;Starfish;553;484;629;539;
6157;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0067.png;2;Small_fish;270;69;409;220;
22852;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0098.png;3;Starfish;577;495;645;539;
22853;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0098.png;4;Starfish;590;449;656;502;
22922;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0098.png;5;Starfish;550;446;598;505;
22728;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0046.png;3;Starfish;577;495;645;539;
22729;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0046.png;4;Starfish;590;449;656;502;
22730;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0046.png;5;Starfish;536;440;599;505;
22944;2019-03-19_19-56-16to2019-03-19_19-56-24_1-0046.png;7;Crab;310;0;649;206;
16399;2019-02-22_23-58-37to2019-02-22_23-58-49_1-0072.png;18;Fish;283;231;376;294;
11705;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0008.png;3;Starfish;431;459;475;505;
5448;2019-03-06_22-24-20to2019-03-06_22-24-31_1-0127.png;27;Shrimp;130;238;193;273;
11831;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0134.png;3;Starfish;431;459;475;505;
17070;2019-03-06_22-03-36to2019-03-06_22-04-08_1-0128.png;19;Fish;683;0;853;102;
15322;2019-03-06_22-04-39to2019-03-06_22-04-49_1-0066.png;20;Fish;89;286;532;539;
16502;2019-02-20_19-19-23to2019-02-20_19-19-40_1-0116.png;4;Fish;372;110;490;183;
18772;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0158.png;13;Crab;449;453;527;512;
18946;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0158.png;14;Fish;407;409;455;457;
15611;2019-03-21_03-21-54to2019-03-21_03-22-09_1-0072.png;8;Fish;273;412;451;539;
18122;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0097.png;31;Starfish;547;488;575;521;
18123;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0097.png;33;Starfish;213;498;286;539;
1262;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0093.png;28;Small_fish;318;162;455;212;
1398;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0093.png;29;Small_fish;324;445;348;458;
1579;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0093.png;30;Small_fish;532;527;578;539;
1758;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0093.png;32;Small_fish;509;444;551;460;
3612;2019-03-06_22-00-43to2019-03-06_22-00-51_1-0060.png;18;Shrimp;26;201;120;368;
25366;2019-03-20_10-50-55to2019-03-20_10-51-03_1-0085.png;16;Starfish;434;292;474;328;
2061;2019-03-06_22-01-44to2019-03-06_22-01-52_1-0089.png;19;Fish;579;393;645;428;
25529;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0133.png;13;Starfish;422;396;473;441;
17798;2019-02-22_22-21-31to2019-02-22_22-21-44_1-0116.png;12;Fish;85;288;167;356;
19346;2019-02-20_19-18-56to2019-02-20_19-19-06_1-0054.png;25;Fish;193;48;283;119;
11944;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;3;Starfish;431;459;475;505;
12074;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;6;Small_fish;690;355;753;409;
12173;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;8;Small_fish;587;386;641;443;
12227;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;1;Crab;513;490;548;526;
12309;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;7;Small_fish;563;412;620;503;
12399;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;9;Small_fish;662;433;729;503;
12567;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;10;Small_fish;787;446;811;484;
12568;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;12;Small_fish;533;493;587;541;
12628;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;13;Small_fish;599;435;616;491;
12695;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;15;Small_fish;614;412;684;459;
12730;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;16;Small_fish;726;408;784;452;
12779;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;18;Small_fish;595;484;661;529;
12894;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0247.png;19;Small_fish;762;371;825;400;
4613;2019-02-21_06-50-24to2019-02-21_06-50-40_1-0118.png;8;Starfish;432;462;474;520;
24604;2019-03-19_22-56-30to2019-03-19_22-56-38_1-0062.png;1;Starfish;699;437;794;514;
24692;2019-03-19_22-56-30to2019-03-19_22-56-38_1-0062.png;2;Jellyfish;180;220;224;261;
17181;2019-03-06_22-03-36to2019-03-06_22-04-08_1-0239.png;19;Fish;548;369;825;539;
19059;2019-02-22_22-21-06to2019-02-22_22-21-16_1-0083.png;11;Fish;311;66;424;160;
21444;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0091.png;41;Crab;666;415;715;447;
16311;2019-03-19_14-02-47to2019-03-19_14-03-00_1-0131.png;25;Fish;495;231;591;291;
19150;2019-03-20_23-30-18to2019-03-20_23-30-28_1-0006.png;5;Fish;53;462;131;504;
17496;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0133.png;21;Fish;826;488;892;539;
17668;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0133.png;36;Crab;442;458;482;518;
16238;2019-03-19_14-02-47to2019-03-19_14-03-00_1-0058.png;25;Fish;521;474;670;539;
19832;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0005.png;30;Starfish;408;512;489;539;
20042;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0005.png;31;Crab;488;285;554;317;
25209;2019-03-20_11-52-23to2019-03-20_11-52-31_1-0108.png;20;Starfish;451;149;519;218;
18470;2019-03-19_19-30-33to2019-03-19_19-30-45_1-0138.png;2;Starfish;554;411;630;528;
18613;2019-03-19_19-30-33to2019-03-19_19-30-45_1-0138.png;4;Fish;854;475;936;539;
4258;2019-02-20_19-01-02to2019-02-20_19-01-13_1-0097.png;1;Small_fish;93;509;183;539;
24323;2019-03-20_11-11-18to2019-03-20_11-11-25_1-0049.png;17;Starfish;417;392;463;423;
24389;2019-03-20_11-11-18to2019-03-20_11-11-25_1-0049.png;18;Jellyfish;89;406;123;438;
19974;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0147.png;30;Starfish;408;512;489;539;
20184;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0147.png;31;Crab;323;288;371;318;
12964;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0066.png;1;Starfish;435;458;476;503;
13089;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0066.png;2;Crab;482;446;525;492;
13241;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0066.png;6;Small_fish;564;507;605;525;
24866;2019-03-20_15-15-12to2019-03-20_15-15-19_1-0062.png;23;Jellyfish;299;24;340;60;
21984;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0015.png;37;Crab;558;416;599;446;
22099;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0015.png;38;Crab;535;416;560;446;
22295;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0015.png;39;Crab;677;405;730;438;
4690;2019-02-21_06-50-24to2019-02-21_06-50-40_1-0195.png;8;Starfish;432;459;474;519;
772;2019-03-21_00-26-58to2019-03-21_00-27-06_1-0051.png;6;Shrimp;50;286;110;349;
25505;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0109.png;13;Starfish;422;396;473;441;
9982;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;12;Small_fish;279;328;382;376;
9983;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;14;Small_fish;229;299;297;329;
9984;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;16;Small_fish;270;216;398;290;
9985;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;18;Small_fish;431;339;530;408;
9986;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;19;Small_fish;148;350;262;400;
9987;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;20;Small_fish;199;370;298;433;
9988;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;21;Small_fish;100;381;209;454;
9989;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;23;Small_fish;292;407;411;500;
9990;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;24;Small_fish;270;417;361;461;
9991;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;25;Small_fish;134;428;257;505;
9992;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;27;Small_fish;184;469;288;541;
9993;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;3;Small_fish;362;292;482;371;
9994;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;31;Small_fish;360;508;424;535;
9995;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;4;Small_fish;148;303;266;379;
9996;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0135.png;9;Small_fish;370;272;484;348;
19215;2019-03-20_23-30-18to2019-03-20_23-30-28_1-0071.png;5;Fish;334;373;446;444;
22083;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0114.png;37;Crab;564;420;594;446;
22198;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0114.png;38;Crab;488;408;517;437;
22292;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0114.png;39;Crab;684;406;733;439;
15289;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0195.png;16;Fish;229;211;271;240;
11113;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;1;Small_fish;0;494;38;528;
11220;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;3;Small_fish;61;436;103;469;
11365;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;6;Small_fish;8;391;96;449;
11439;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;7;Small_fish;116;378;188;444;
11495;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;10;Small_fish;131;477;207;523;
11523;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;11;Small_fish;61;480;137;529;
11551;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;13;Small_fish;148;503;206;540;
11557;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0123.png;14;Small_fish;48;500;127;543;
6017;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0014.png;1;Starfish;553;484;629;539;
2123;2019-03-21_05-01-24to2019-03-21_05-01-31_1-0029.png;15;Starfish;504;453;533;475;
2307;2019-03-21_05-01-24to2019-03-21_05-01-31_1-0029.png;17;Crab;440;429;474;475;
2415;2019-03-21_05-01-24to2019-03-21_05-01-31_1-0029.png;18;Crab;556;498;591;538;
2527;2019-03-21_05-01-24to2019-03-21_05-01-31_1-0029.png;19;Crab;659;508;698;536;
2637;2019-03-21_05-01-24to2019-03-21_05-01-31_1-0029.png;20;Crab;721;507;778;539;
16279;2019-03-19_14-02-47to2019-03-19_14-03-00_1-0099.png;25;Fish;634;229;757;281;
13297;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;1;Small_fish;377;134;450;161;
13355;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;4;Small_fish;356;158;415;173;
13497;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;7;Small_fish;368;223;416;243;
13587;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;10;Small_fish;388;221;450;247;
13673;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;2;Small_fish;386;221;449;251;
13770;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;5;Small_fish;415;152;478;170;
13871;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;11;Small_fish;349;194;417;220;
13971;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;13;Small_fish;373;262;417;282;
14069;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;14;Small_fish;463;274;513;288;
14167;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;16;Small_fish;387;244;430;259;
14204;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;17;Starfish;540;490;620;539;
14304;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;18;Small_fish;556;138;623;158;
14399;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;19;Small_fish;486;106;546;120;
14494;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;23;Small_fish;450;205;505;226;
14583;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;24;Small_fish;562;170;621;192;
14689;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;25;Small_fish;535;222;568;245;
14758;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;26;Small_fish;392;275;446;306;
14865;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;28;Small_fish;526;190;583;208;
15060;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;31;Small_fish;469;238;516;258;
15113;2019-03-19_18-01-56to2019-03-19_18-02-13_1-0036.png;35;Small_fish;431;234;478;252;
16132;2019-02-20_19-23-53to2019-02-20_19-24-12_1-0133.png;6;Fish;410;229;570;294;
16749;2019-02-22_22-11-57to2019-02-22_22-12-10_1-0049.png;10;Fish;534;406;611;539;
9723;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;12;Small_fish;281;361;393;425;
9724;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;14;Small_fish;233;348;348;392;
9725;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;16;Small_fish;346;318;486;364;
9726;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;18;Small_fish;485;406;618;470;
9727;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;19;Small_fish;191;431;302;476;
9728;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;2;Small_fish;378;440;511;472;
9729;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;20;Small_fish;242;453;326;513;
9730;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;21;Small_fish;135;478;247;538;
9731;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;23;Small_fish;405;508;527;548;
9732;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;24;Small_fish;257;498;359;535;
9733;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;3;Small_fish;362;460;492;502;
9734;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;4;Small_fish;151;384;259;446;
9735;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0117.png;9;Small_fish;397;385;511;442;
17071;2019-03-06_22-03-36to2019-03-06_22-04-08_1-0129.png;19;Fish;690;0;860;100;
23160;2019-03-21_00-14-36to2019-03-21_00-14-49_1-0021.png;13;Crab;689;502;757;537;
22328;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0014.png;16;Crab;496;463;524;498;
22467;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0014.png;17;Crab;628;387;681;421;
19362;2019-02-20_19-18-56to2019-02-20_19-19-06_1-0070.png;25;Fish;201;39;304;118;
23022;2019-03-20_20-08-39to2019-03-20_20-08-48_1-0053.png;10;Starfish;448;247;491;287;
25394;2019-03-20_10-50-55to2019-03-20_10-51-03_1-0113.png;16;Starfish;434;292;474;328;
21595;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0043.png;22;Crab;487;439;531;470;
21734;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0043.png;23;Crab;526;332;565;358;
21873;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0043.png;24;Crab;489;288;524;305;
24961;2019-03-20_06-00-48to2019-03-20_06-00-56_1-0053.png;7;Crab;382;308;433;332;
25080;2019-03-20_06-00-48to2019-03-20_06-00-56_1-0053.png;8;Jellyfish;104;276;129;302;
18793;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0179.png;13;Crab;448;453;526;516;
18967;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0179.png;14;Fish;385;427;432;473;
4315;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0028.png;10;Starfish;431;460;476;522;
4421;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0028.png;11;Small_fish;331;206;366;261;
11770;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0073.png;3;Starfish;431;459;475;505;
16600;2019-02-20_19-19-23to2019-02-20_19-19-40_1-0214.png;4;Fish;0;429;73;534;
976;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0187.png;16;Shrimp;539;233;568;256;
1188;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0187.png;17;Starfish;371;413;397;479;
4572;2019-02-21_06-50-24to2019-02-21_06-50-40_1-0077.png;8;Starfish;432;462;474;520;
4762;2019-02-21_06-50-24to2019-02-21_06-50-40_1-0077.png;9;Small_fish;153;219;216;260;
19757;2019-03-06_22-01-00to2019-03-06_22-01-09_1-0060.png;32;Crab;635;408;666;424;
22363;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0049.png;16;Crab;496;463;524;498;
22502;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0049.png;17;Crab;602;386;664;412;
16065;2019-02-20_19-23-53to2019-02-20_19-24-12_1-0066.png;6;Fish;26;289;145;352;
17509;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0146.png;21;Fish;826;466;894;539;
17681;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0146.png;36;Crab;441;458;481;518;
19906;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0079.png;30;Starfish;408;512;489;539;
20116;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0079.png;31;Crab;394;290;443;314;
9148;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0037.png;2;Small_fish;0;346;34;406;
11083;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0093.png;1;Small_fish;0;511;72;550;
11190;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0093.png;3;Small_fish;112;408;198;446;
11297;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0093.png;4;Small_fish;130;466;187;497;
11335;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0093.png;6;Small_fish;33;470;104;512;
11409;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0093.png;7;Small_fish;92;435;142;518;
19325;2019-03-21_03-22-18to2019-03-21_03-22-29_1-0121.png;10;Fish;2;327;101;450;
19818;2019-03-06_22-01-00to2019-03-06_22-01-09_1-0121.png;32;Crab;614;406;652;426;
7106;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0056.png;1;Starfish;398;477;469;535;
7406;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0056.png;3;Crab;587;443;624;471;
7712;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0056.png;5;Small_fish;161;404;219;429;
7926;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0056.png;6;Small_fish;0;393;28;408;
9138;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0023.png;1;Small_fish;0;421;60;455;
5309;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0084.png;14;Starfish;407;502;481;539;
5380;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0084.png;15;Shrimp;186;389;239;409;
4900;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0112.png;3;Starfish;399;435;465;513;
5016;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0112.png;4;Crab;594;410;619;434;
5036;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0112.png;5;Crab;638;451;687;494;
5217;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0112.png;6;Shrimp;453;290;536;350;
22444;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0130.png;16;Crab;496;463;524;498;
22583;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0130.png;17;Crab;581;380;636;413;
5886;2019-03-19_17-02-30to2019-03-19_17-02-42_1-0171.png;55;Starfish;558;491;608;538;
4022;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0053.png;43;Starfish;546;487;613;539;
17713;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0178.png;36;Crab;438;458;478;518;
6100;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0097.png;1;Starfish;553;484;629;539;
5881;2019-03-19_17-02-30to2019-03-19_17-02-42_1-0166.png;55;Starfish;558;491;608;538;
4815;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0027.png;3;Starfish;399;435;465;513;
4931;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0027.png;4;Crab;566;413;594;441;
5122;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0027.png;5;Crab;643;451;690;494;
17039;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0149.png;30;Starfish;526;457;638;539;
20507;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0001.png;33;Crab;716;389;769;409;
20670;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0001.png;34;Crab;739;425;780;466;
20835;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0001.png;35;Crab;738;493;777;527;
20999;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0001.png;36;Crab;797;508;833;539;
16262;2019-03-19_14-02-47to2019-03-19_14-03-00_1-0082.png;25;Fish;714;296;824;372;
6026;2019-03-19_18-15-37to2019-03-19_18-15-45_1-0023.png;1;Starfish;553;484;629;539;
17373;2019-03-19_14-30-38to2019-03-19_14-30-50_1-0069.png;27;Fish;27;99;108;242;
3604;2019-03-06_22-00-43to2019-03-06_22-00-51_1-0052.png;18;Shrimp;6;43;87;207;
2918;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0044.png;21;Crab;652;445;686;485;
3128;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0044.png;22;Crab;567;494;637;534;
3332;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0044.png;23;Crab;481;401;515;426;
21112;2019-02-22_22-31-28to2019-02-22_22-31-38_1-0049.png;26;Starfish;414;512;479;539;
21257;2019-02-22_22-31-28to2019-02-22_22-31-38_1-0049.png;28;Crab;450;298;505;334;
25401;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0005.png;13;Starfish;422;396;473;441;
79;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0082.png;21;Starfish;592;382;638;418;
228;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0082.png;23;Crab;542;264;576;294;
